NO_PRODUTO;DS_CATEGORIA_PRODUTO;NO_PRINICIPIO_ATIVO;DS_CONCENTRACAO;DS_DESTINACAO;DS_FORMA_FISICA;DS_RESTRICAO_PRESCRICAO;ST_RESTRITO_HOSPITAL;DS_RESTRICAO_USO
RINGER COM LACTÁTO DE SÓDIO;OUTRAS SOL P/ REPOS  HIDROELETROLITICA E ALIM  PARENTERAL;LACTATO DE SÓDIO;0.003;RESTRITO A HOSPITAIS;SOLUÇAO INJETAVEL;VENDA SOB PRESCRICAO MEDICA;Sim;Adulto e Pediátrico
RINGER COM LACTÁTO DE SÓDIO;OUTRAS SOL P/ REPOS  HIDROELETROLITICA E ALIM  PARENTERAL;LACTATO DE SÓDIO;0.003;RESTRITO A HOSPITAIS;SOLUÇAO INJETAVEL;RESTRITO A HOSPITAIS;Sim;Adulto e Pediátrico
RINITLIV;ANTI-HISTAMINICOS SISTEMICOS;DESLORATADINA;0,5;;Xarope ;;Não;Adulto e Pediátrico acima de 
Rino-Lastin;ANTIALERGICOS;CLORIDRATO DE AZELASTINA;1;;SOLUÇAO NASAL;;Não;Adulto e Pediátrico acima de 
Rinvoq;IMUNOSSUPRESSORES SELETIVOS;UPADACITINIBE HEMI-HIDRATADO;15,4;;Comprimido Revestido de Liberação Prolongada;;Não;Adulto
RIPOSO;HIPNOTICOS;HEMITARTARATO DE ZOLPIDEM;10;;COMPRIMIDO REVESTIDO;;Não;Adulto
RIPOSO SL;;HEMITARTARATO DE ZOLPIDEM;5,000;;Comprimido;;Não;Adulto
Riscard;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;RANOLAZINA;1000;;COMPRIMIDO REVESTIDO DE LIBERAÇÃO PROLONGADA;;Não;Adulto
Riscard;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;RANOLAZINA;500 ;;COMPRIMIDO REVESTIDO DE LIBERAÇÃO PROLONGADA;;Não;Adulto
Riscard;OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO;RANOLAZINA;500;;COMPRIMIDO REVESTIDO DE LIBERAÇÃO PROLONGADA;;Não;Adulto
RISDONE;NEUROLEPTICOS;risperidona;2;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISDONE;NEUROLEPTICOS;risperidona;1;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISDONE;NEUROLEPTICOS;risperidona;3;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISDONE;NEUROLEPTICOS;risperidona;1;;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISDONE;NEUROLEPTICOS;risperidona;2;;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISDONE;NEUROLEPTICOS;risperidona;3;;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISEDRONATO SÓDICO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
RISEDRONATO SÓDICO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35.000;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISEDRONATO SÓDICO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
RISEDRONATO SÓDICO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISEDRONATO SÓDICO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;;COMPRIMIDO REVESTIDO;;Não informado;Adulto
Risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,000;;Comprimido Revestido ;;Não;Adulto
risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
risedronato sódico;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,000;;Comprimido Revestido ;;Não;Adulto
RISEDRONEL;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
RISEDRONEL;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não informado;Adulto
RISEDROSS;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;35,000;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
RISEDROSS;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
RISEFORT;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,000;;Comprimido Revestido ;;Não;Adulto
RISERON;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISERON;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISERON;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISERON;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISERON;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISERON;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISIDAL;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISLEPTIC;NEUROLEPTICOS;risperidona;3.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISLEPTIC;NEUROLEPTICOS;risperidona;1.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISLEPTIC;NEUROLEPTICOS;risperidona;2.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISONATO;SUPRESSORES DA REABSORCAO OSSEA;RISEDRONATO SÓDICO;150,00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISPALUM;NEUROLEPTICOS;risperidona;1.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPALUM;NEUROLEPTICOS;risperidona;3.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPALUM;NEUROLEPTICOS;risperidona;2.00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;1;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;381,00;;PO INJETAVEL + SOLUCAO DILUENTE;;Não;Adulto
RISPERDAL;NEUROLEPTICOS;risperidona;3;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;1;COMERCIAL;SOLUÇAO ORAL;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;0,5;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;2;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERDAL;NEUROLEPTICOS;risperidona;0,25;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRIÇAO MEDICA SUJEITA A RETENCAO DE RECEITA;Não;Adulto e Pediátrico acima de 
RISPERIDON;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDON;NEUROLEPTICOS;risperidona;2,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDON;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDON;NEUROLEPTICOS;risperidona;1,00;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;3,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;3.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISPERIDONA;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISPERIDONA;NEUROLEPTICOS;risperidona;3.000;;COMPRIMIDO REVESTIDO;;Não informado;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;2.00;;COMPRIMIDO REVESTIDO;;Não;Adulto
RISPERIDONA;NEUROLEPTICOS;risperidona;2.000;;COMPRIMIDO REVESTIDO;;Não informado;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1.00;;SOLUÇAO ORAL;;Não informado;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1,000;;Solução ;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;2,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1.000;;COMPRIMIDO REVESTIDO;;Não informado;Adulto e Pediátrico acima de 
RISPERIDONA;NEUROLEPTICOS;risperidona;1,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3,000;;Comprimido Revestido ;;Sim;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1,000;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1,00;;Comprimido Revestido ;;Sim;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1,00;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3,000;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2,00;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3,00;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2,000;;Comprimido Revestido ;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2,000;;Comprimido Revestido ;;Sim;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;1.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
risperidona;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;2,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;3,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISPERIGRAN;NEUROLEPTICOS;risperidona;1,000;;COMPRIMIDO REVESTIDO;;Sim;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;2.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;1,0;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;1.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;2.0;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;1;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;3,0;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;2,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;3,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;3.000;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RISS;NEUROLEPTICOS;risperidona;1,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;100,00;;COMPRIMIDO SIMPLES;;Não;Adulto
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;100,00;;COMPRIMIDO SIMPLES;;Sim;Adulto
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;50,00;;COMPRIMIDO SIMPLES;;Sim;Adulto
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;25,00;;COMPRIMIDO SIMPLES;;Não;Adulto
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;25,00;;COMPRIMIDO SIMPLES;;Sim;Adulto
RITCOR;BETABLOQUEADORES SIMPLES;ATENOLOL;50,00;;COMPRIMIDO SIMPLES;;Não;Adulto
RITMOCOR;ANTIARRITMICOS;CLORIDRATO DE PROPAFENONA;300;COMERCIAL;COMPRIMIDO REVESTIDO;VENDA SOB PRESCRICAO MEDICA;Não;Adulto
RITMONEURAN RTM;ANSIOLITICOS SIMPLES;Passiflora incarnata L.;35,00;;Solução ;;Não;Adulto
RITMONEURAN RTM;ANSIOLITICOS SIMPLES;Passiflora incarnata L.;420;;COMPRIMIDO REVESTIDO;;Não;Adulto
RITMONEURAN RTM;ANSIOLITICOS SIMPLES;Passiflora incarnata L.;182,93;;COMPRIMIDO REVESTIDO;;Não;Adulto
RITMONEURAN RTM;FITOTERAPICO SIMPLES;Passiflora incarnata L.;182,93;;COMPRIMIDO REVESTIDO;;Não;Adulto
RITMONEURAN RTM;FITOTERAPICO SIMPLES;Passiflora incarnata L.;420;;COMPRIMIDO REVESTIDO;;Não;Adulto
RITMONEURAN RTM;FITOTERAPICO SIMPLES;Passiflora incarnata L.;35,00;;Solução ;;Não;Adulto
RITMONORM;ANTIARRITMICOS;CLORIDRATO DE PROPAFENONA;300;;COMPRIMIDO REVESTIDO;;Não informado;Adulto
RITONAVIR;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);RITONAVIR;100,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico acima de 
RITOP;ANTICONVULSIVANTES;TOPIRAMATO;50,00;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
RIVALON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;4.799;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVALON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;9.597;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVALON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;7.198;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVALON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;2.399;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVAROXABANA;ANTITROMBOTICO;RIVAROXABANA;10,00;;Comprimido Revestido ;;Não;Adulto
RIVAROXABANA;ANTITROMBOTICO;RIVAROXABANA;15,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;AGENTES ANTITROMBÓTICOS;RIVAROXABANA;20,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;AGENTES ANTITROMBÓTICOS;RIVAROXABANA;10,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;AGENTES ANTITROMBÓTICOS;RIVAROXABANA;15,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;20,000;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;15,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;15,000;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;10,00;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;10,000;;Comprimido Revestido ;;Não;Adulto
rivaroxabana;ANTITROMBOTICO;RIVAROXABANA;20,0;;Comprimido Revestido ;;Não;Adulto
RIVASTELON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HIDROGENOTARTARATO DE RIVASTIGMINA;4,800;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVASTELON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HIDROGENOTARTARATO DE RIVASTIGMINA;3,200;;SOLUÇAO AQUOSA;;Não;Adulto
RIVASTELON;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HIDROGENOTARTARATO DE RIVASTIGMINA;2,400;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIVASTGMINA;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;RIVASTIGMINA;9,00000;;ADESIVO TRANSDERMICO;;Não;Adulto
RIVASTGMINA;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;RIVASTIGMINA;27,00000;;ADESIVO TRANSDERMICO;;Não;Adulto
RIVASTGMINA;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;RIVASTIGMINA;18,00000;;ADESIVO TRANSDERMICO;;Não;Adulto
RIVASTIGMINA;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;3,20;;Solução ;;Não;Adulto
RIVOTRIL;ANTICONVULSIVANTES;CLONAZEPAM;0.25;;COMPRIMIDO SUB-LINGUAL;;Não;Adulto e Pediátrico
RIVOTRIL;ANTICONVULSIVANTES;CLONAZEPAM;2,0;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
RIVOTRIL;ANTICONVULSIVANTES;CLONAZEPAM;0,5;;COMPRIMIDO SIMPLES;;Não;Adulto e Pediátrico
RIVOTRIL;ANTICONVULSIVANTES;CLONAZEPAM;2.5;;SOLUÇAO ORAL;;Não;Adulto e Pediátrico
RIVOTRIL;ANTICONVULSIVANTES;CLONAZEPAM;0,5;;COMPRIMIDO SIMPLES;;Não informado;Adulto e Pediátrico
RIXANTIL;ANTITROMBOTICO;RIVAROXABANA;20,000;;Comprimido Revestido ;;Não;Adulto
RIXANTIL;ANTITROMBOTICO;RIVAROXABANA;10,000;;Comprimido Revestido ;;Não;Adulto
RIXANTIL;ANTITROMBOTICO;RIVAROXABANA;15,000;;Comprimido Revestido ;;Não;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;7.198;;CAPSULA GELATINOSA DURA;;Não informado;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;2.399;;CAPSULA GELATINOSA DURA;;Não informado;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;4.799;;CAPSULA GELATINOSA DURA;;Não informado;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;2.3990;;CAPSULA GELATINOSA DURA;;Sim;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;7.1980;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;9.5970;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;4.7990;;CAPSULA GELATINOSA DURA;;Sim;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;9.5970;;CAPSULA GELATINOSA DURA;;Sim;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;2.3990;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;7.1980;;CAPSULA GELATINOSA DURA;;Sim;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;9.597;;CAPSULA GELATINOSA DURA;;Não informado;Adulto
RIXEVAST;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;HEMITARTARATO DE RIVASTIGMINA;4.7990;;CAPSULA GELATINOSA DURA;;Não;Adulto
RIXIMYO;ANTINEOPLASICO;RITUXIMABE;10,00;;Solução Injetável ;;Sim;Adulto
RIZI;ANTIALERGICOS;DICLORIDRATO DE LEVOCETIRIZINA;5,0;;COMPRIMIDO REVESTIDO;;Não;Adulto e Pediátrico
RIZI-M;ANTIALERGICOS;DICLORIDRATO DE LEVOCETIRIZINA;5.00;;COMPRIMIDO REVESTIDO;;Não;Adulto acima de
RIZI-M;ANTIALERGICOS;MONTELUCASTE de SÓDIO;10.40;;COMPRIMIDO REVESTIDO;;Não;Adulto acima de
ROCEFIN;CEFALOSPORINAS;CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA;500;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
ROCEFIN;CEFALOSPORINAS;CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA;1000;;PO INJETAVEL + SOLUCAO DILUENTE;;Sim;Adulto e Pediátrico
ROCKY;ANTIPARKINSONIANOS;DICLORIDRATO DE PRAMIPEXOL;1,0;;COMPRIMIDO SIMPLES;;Não;Adulto
ROCKY;ANTIPARKINSONIANOS;DICLORIDRATO DE PRAMIPEXOL;0,25;;COMPRIMIDO SIMPLES;;Não;Adulto
